Id2;application_when;address_state;occupation;birth_date;monthly_income;monthly_rent;residence_rent_or_own;residence_duration;bank_account_duration;home_phone_type;gender;score_TU;score_FICO_money;score_lexisnexis;score_serasa;score_unit4;credit_line_requested;credit_line_approved
5862;05/05/14 20:45;GO;Sauce cook;27/12/65;1800;3600;TRUE;3+ years;1-2 years;Mobile;male;687;596;466;0;217;2500;1000
5863;14/03/14 09:58;RJ;Food service worker;27/11/59;3500;950;FALSE;3+ years;3+ years;Mobile;male;200;412;245;480;193;3000;2100
5864;17/01/12 17:19;RJ;Cadet;09/02/47;11000;2850;TRUE;3+ years;3+ years;Mobile;male;723;585;664;745;588;10500;9500
5865;20/11/12 21:55;GO;Bill and account collector;06/04/85;3500;350;TRUE;3+ years;7-12 months;Mobile;female;403;486;363;21;514;2000;1100
5866;24/07/12 03:04;CE;Mold and model maker;08/04/91;3500;1200;TRUE;3+ years;3+ years;Mobile;male;495;448;450;0;220;24000;23500
5867;10/03/12 18:52;SP;Airframe mechanic;25/01/79;2800;1050;TRUE;6 months or less;3+ years;Home;male;723;850;606;168;458;15500;14800
5868;14/10/13 12:31;RJ;President;25/10/58;6100;2400;FALSE;3+ years;3+ years;Mobile;male;200;389;301;49;366;9000;8200
5869;06/10/14 15:33;RS;Lobbyist;10/01/75;4600;900;TRUE;3+ years;3+ years;Home;female;431;349;431;221;72;9000;7700
5870;04/02/14 16:00;SP;Camp director;10/04/92;3200;1800;TRUE;3+ years;6 months or less;Mobile;female;200;263;253;0;354;2000;1000
5871;18/02/14 17:55;PR;Electronic home entertainment equipment repairer;04/01/81;2900;400;TRUE;1-2 years;6 months or less;Mobile;male;267;354;395;159;373;2000;1500
5872;16/01/14 18:56;SC;Commercial and industrial designer;30/08/74;7900;3050;FALSE;3+ years;3+ years;Mobile;male;707;758;641;65;351;3000;1100
5873;05/06/15 18:25;SP;Deputy sheriff;01/09/78;800;500;TRUE;1-2 years;3+ years;Mobile;female;683;850;615;605;441;1500;1100
5874;30/05/12 14:56;PE;Public defender;09/10/52;1000;0;FALSE;3+ years;3+ years;Home;male;710;704;580;540;309;17000;16600
5875;21/05/14 21:00;SP;Process technician;27/02/71;1900;350;TRUE;3+ years;1-2 years;Mobile;female;200;314;213;172;464;2000;1400
5876;30/07/14 17:29;PR;Lens grinder;28/10/78;3900;1050;FALSE;3+ years;6 months or less;Mobile;female;554;515;571;227;372;2500;1500
5877;30/05/13 06:57;PE;University professor;14/01/75;1300;2500;TRUE;7-12 months;3+ years;Mobile;female;764;651;667;0;746;2500;1200
5878;26/12/13 22:06;RS;Limnologist;23/04/85;2200;0;TRUE;7-12 months;3+ years;Mobile;female;200;100;222;103;528;3000;1100
5879;24/06/12 10:11;PB;Data processing equipment repairer;09/12/67;1100;0;FALSE;1-2 years;1-2 years;Mobile;male;778;514;620;0;365;2500;1100
5880;06/01/14 12:30;SP;Bench carpenter;19/08/82;7800;2250;TRUE;7-12 months;3+ years;Mobile;male;200;310;200;210;469;12000;10300
5881;22/05/14 13:55;PR;Funeral director;11/07/54;2300;900;FALSE;1-2 years;1-2 years;Mobile;male;200;223;309;0;126;20500;19800
5882;28/11/11 18:24;RJ;Cash manager;27/09/55;4300;1550;TRUE;3+ years;3+ years;Mobile;female;374;444;459;0;427;2000;1300
5883;06/06/13 14:39;SP;Tool and die maker;07/09/78;13600;4500;FALSE;1-2 years;3+ years;Mobile;male;229;100;253;45;192;23000;21600
5884;06/05/13 14:57;MG;Fire prevention specialist;09/03/62;5300;550;FALSE;3+ years;6 months or less;Mobile;male;403;480;417;5;63;2000;1200
5885;05/12/14 23:03;RJ;Auditor;31/05/90;3900;250;TRUE;3+ years;3+ years;Mobile;male;509;350;482;649;448;1500;1000
5886;20/08/12 12:49;RS;Automotive engineer;22/04/77;9600;2600;FALSE;3+ years;3+ years;Home;female;638;727;498;343;494;11500;10000
5887;05/02/13 13:49;TO;Purchasing manager;18/12/83;2100;1400;TRUE;7-12 months;1-2 years;Mobile;male;719;850;553;0;705;9000;8000
5888;16/12/11 21:15;SP;Practical nurses;29/09/49;5700;1250;FALSE;3+ years;3+ years;Mobile;male;579;398;578;21;551;20000;19800
5889;26/10/14 16:40;SP;Occupational therapist assistant;06/04/01;2700;1700;TRUE;3+ years;3+ years;Mobile;female;200;373;270;126;194;9500;8900
5890;02/08/13 15:20;SC;Asset property manager;27/10/59;9700;0;FALSE;3+ years;7-12 months;Mobile;male;303;584;277;0;446;17500;16000
5891;03/03/14 17:11;SP;Pilot;13/08/79;100;1350;TRUE;3+ years;6 months or less;Mobile;male;675;850;654;291;483;12000;11300
5892;11/11/13 14:34;SP;Purchasing manager;13/11/84;11000;3200;FALSE;7-12 months;3+ years;Mobile;female;551;472;589;60;380;3000;1700
5893;02/10/11 01:46;RJ;Account collector;02/07/66;7600;2000;FALSE;1-2 years;3+ years;Home;female;419;380;467;324;279;2000;1200
5894;04/07/12 13:18;RJ;Manufacturers;14/02/76;100;1250;TRUE;6 months or less;7-12 months;Mobile;male;200;305;255;553;409;19500;18400
5895;08/12/14 10:00;PR;Account executive;08/07/85;2800;4400;TRUE;7-12 months;3+ years;Home;male;225;306;200;44;187;2000;1400
5896;21/08/13 21:37;PR;Groomer;25/10/67;4200;1200;TRUE;7-12 months;6 months or less;Mobile;female;580;473;567;679;564;1500;1100
5897;29/05/14 18:43;MG;Admitting interviewer;01/10/78;2400;2350;TRUE;1-2 years;3+ years;Home;male;200;150;273;429;358;1500;1100
5898;21/08/11 06:45;MG;Ratings analyst;21/04/75;600;700;FALSE;3+ years;3+ years;Mobile;female;722;850;619;541;337;2000;1100
5899;08/06/14 12:17;ES;ASE teacher;08/03/80;900;650;FALSE;3+ years;1-2 years;Mobile;male;774;319;667;315;381;2000;1000
5900;04/07/11 01:50;SP;Public affairs specialist;14/11/62;7000;1850;FALSE;1-2 years;7-12 months;Mobile;female;626;850;616;126;495;9000;8500
5901;23/06/14 14:23;SP;Cost estimator;22/10/87;100;1000;TRUE;3+ years;1-2 years;Mobile;male;370;384;353;125;219;1500;1100
5902;23/05/15 17:36;SP;Concrete finisher;13/11/92;3700;200;TRUE;6 months or less;1-2 years;Mobile;female;445;628;495;724;202;2500;2200
5903;24/10/13 10:50;SP;Oral pathologist;09/10/69;4800;600;TRUE;3+ years;6 months or less;Mobile;female;200;209;328;181;198;20000;18800
5904;15/04/12 11:29;SC;Information specialist;08/04/60;700;100;FALSE;6 months or less;1-2 years;Mobile;male;757;850;540;0;412;6500;6000
5905;23/01/13 13:31;PA;Production manager;18/04/66;2200;2000;TRUE;3+ years;3+ years;Mobile;female;719;643;653;549;144;1500;1000
5906;16/04/12 11:42;SP;Meeting manager;10/06/55;6600;250;FALSE;7-12 months;3+ years;Mobile;male;200;100;200;54;425;19500;19000
5907;08/11/11 15:06;RN;News anchor;26/09/86;6600;1800;FALSE;3+ years;3+ years;Mobile;female;706;827;635;0;718;8500;7700
5908;08/05/15 12:12;PR;Human resources associate;17/01/87;100;1050;TRUE;1-2 years;6 months or less;Mobile;female;255;163;422;19;137;16000;15700
5909;22/08/13 11:21;PA;Family therapist;09/09/65;13300;2200;TRUE;3+ years;3+ years;Mobile;male;277;100;326;524;288;3500;3000
5910;09/10/13 10:59;MG;Obstetrician;04/11/96;8000;1050;TRUE;3+ years;6 months or less;Mobile;female;721;686;584;583;459;10000;8600
5911;21/08/12 16:10;GO;Chief information officer;24/07/69;1100;400;TRUE;3+ years;3+ years;Mobile;male;200;631;271;513;581;2000;1100
5912;25/02/14 17:13;PR;Coder;26/11/61;2100;0;FALSE;1-2 years;3+ years;Mobile;female;761;823;690;0;459;1500;1300
5913;13/09/14 20:38;SP;Hand compositor;27/11/49;4300;0;FALSE;3+ years;3+ years;Mobile;female;298;181;308;0;129;19500;18300
5914;10/01/13 16:06;TO;Taper;28/01/85;2800;900;TRUE;3+ years;1-2 years;Mobile;male;200;196;228;357;533;1500;1100
5915;10/01/13 21:37;PR;Biological technician;23/07/60;3100;1450;TRUE;3+ years;3+ years;Mobile;female;624;686;422;0;643;2000;1200
5916;08/05/15 11:35;PE;Computer software engineer;10/05/81;8900;1350;FALSE;3+ years;6 months or less;Mobile;female;587;726;639;0;364;28000;27700
5917;21/04/12 16:47;SC;Paramedic;26/11/77;12800;3100;TRUE;3+ years;3+ years;Mobile;female;690;100;655;103;260;12000;11000
5918;12/02/15 17:54;BA;Budget officer;12/02/74;2400;250;TRUE;1-2 years;6 months or less;Mobile;male;716;656;685;685;650;2000;1100
5919;14/07/13 21:07;PR;Workforce development specialist;10/07/83;300;550;TRUE;3+ years;1-2 years;Home;male;200;244;289;240;381;2000;1000
5920;25/01/14 13:28;SP;Small engine mechanic;14/01/68;3800;1300;FALSE;1-2 years;6 months or less;Mobile;female;445;399;504;84;184;19500;19200
5921;22/07/13 21:01;PE;Emergency management specialist;05/01/68;11700;2650;FALSE;3+ years;6 months or less;Mobile;male;687;744;603;218;649;14500;13700
5922;26/01/15 18:19;SP;School social worker;20/10/71;4000;1350;TRUE;3+ years;1-2 years;Mobile;female;677;556;641;370;612;1500;1300
5923;15/09/11 12:35;RN;Magnetic resonance (MR) technologist;16/12/85;10100;1150;FALSE;3+ years;3+ years;Mobile;female;678;582;552;0;420;30000;29300
5924;29/04/14 21:41;PR;Assembler;08/04/81;3700;1850;TRUE;3+ years;7-12 months;Mobile;male;275;100;232;221;294;1500;1200
5925;20/11/12 05:23;MG;Control technician;27/05/61;5100;1600;TRUE;1-2 years;7-12 months;Mobile;female;720;653;677;59;247;8000;6200
5926;27/02/13 13:38;SP;Credentials specialist;07/02/68;2700;350;TRUE;1-2 years;3+ years;Mobile;female;200;100;236;0;324;15000;14100
5927;30/11/13 15:43;PA;Optical instrument assembler;05/08/87;1100;800;TRUE;3+ years;3+ years;Mobile;male;749;720;675;776;717;2000;1200
5928;01/06/14 11:03;SP;Brokerage clerk;03/06/77;3000;550;TRUE;1-2 years;3+ years;Home;male;724;850;633;0;376;1500;1300
5929;20/10/14 20:30;PE;IT manager;26/04/79;4100;1350;TRUE;3+ years;3+ years;Mobile;male;476;761;461;89;563;23500;23200
5930;06/05/15 21:54;RJ;ESL teacher;26/06/71;2200;150;FALSE;3+ years;3+ years;Mobile;female;200;835;297;107;365;2000;1300
5931;07/05/15 11:08;RJ;Butcher;13/03/84;3700;400;TRUE;1-2 years;3+ years;Mobile;male;614;684;640;27;361;2000;1000
5932;28/11/13 12:04;RJ;Engineering technician;31/05/87;200;1400;TRUE;3+ years;6 months or less;Mobile;male;293;495;350;241;60;13000;12700
5933;29/02/12 22:11;ES;Cafeteria cook;11/05/43;6200;2000;FALSE;3+ years;1-2 years;Home;male;690;775;609;0;459;1500;1100
5934;02/06/12 11:14;MS;Sawing machine operator;02/02/77;7200;1500;TRUE;3+ years;3+ years;Mobile;female;702;746;690;619;340;22000;21700
5935;15/07/11 14:28;SP;Baker;08/07/59;3200;50;FALSE;3+ years;3+ years;Home;female;768;657;624;456;365;1500;1100
5936;06/04/14 16:25;DF;Surgeons;08/10/87;1800;700;TRUE;3+ years;6 months or less;Mobile;female;200;170;330;0;287;1500;1000
5937;03/01/15 12:01;CE;Social science research assistant;19/05/92;700;600;TRUE;3+ years;1-2 years;Mobile;male;762;744;690;291;457;1500;1100
5938;11/04/15 19:56;BA;Home health nurse;19/11/61;3800;950;FALSE;3+ years;3+ years;Mobile;female;727;538;680;0;367;15000;14900
5939;11/03/14 15:02;GO;Mine safety engineer;29/12/79;12100;7000;TRUE;3+ years;3+ years;Work;female;637;850;650;0;471;4000;1100
5940;06/01/13 20:21;PB;Nurse specialist;23/08/58;600;350;TRUE;7-12 months;3+ years;Mobile;female;615;525;494;194;434;3000;2800
5941;25/11/13 17:40;RJ;Personal attendant;28/04/63;6300;950;TRUE;3+ years;3+ years;Home;female;744;654;658;187;369;6000;5600
5942;02/07/13 18:27;PE;Air Force;28/05/60;3700;2550;FALSE;3+ years;3+ years;Mobile;female;744;690;573;564;681;21500;20000
5943;21/10/11 15:18;MG;Office machine and cash register technician;26/03/56;10100;1650;TRUE;7-12 months;7-12 months;Mobile;male;702;800;519;196;571;2000;1200
5944;10/03/12 17:03;MG;Personal banker;24/02/68;20300;4350;FALSE;1-2 years;1-2 years;Mobile;male;741;828;605;0;499;8500;8300
5945;25/09/13 22:29;DF;Web writer;23/11/93;6300;1000;TRUE;6 months or less;3+ years;Mobile;male;589;443;623;464;304;16000;15400
5946;29/07/12 21:52;GO;Measurer;28/02/58;1900;0;FALSE;3+ years;3+ years;Mobile;female;583;850;618;40;509;2000;1800
5947;30/12/14 17:15;SP;Oral and maxillofacial surgeon;25/12/84;4900;1400;TRUE;6 months or less;3+ years;Mobile;male;594;522;549;0;371;2000;1500
5948;04/10/12 13:03;SP;Dressing room attendant;11/05/78;4300;300;FALSE;3+ years;3+ years;Mobile;male;767;729;620;0;733;7500;6700
5949;03/02/14 16:14;PA;Precision instrument and equipment repairer;26/09/91;500;800;TRUE;1-2 years;7-12 months;Mobile;male;200;318;223;381;518;10500;9800
5950;09/10/11 10:23;PE;Vending machine technician;19/03/75;2800;850;TRUE;6 months or less;3+ years;Mobile;female;200;100;371;786;233;2000;1000
5951;28/07/13 19:10;MG;Laboratory animal technician;21/08/85;12400;1900;FALSE;3+ years;1-2 years;Mobile;male;736;834;578;119;685;13500;13100
5952;11/06/14 20:29;DF;Excavating and loading machine and dragline operator;06/04/52;3300;0;FALSE;3+ years;3+ years;Mobile;female;640;850;599;456;230;12500;11700
5953;20/01/15 12:34;RJ;Foreign language interpreter;07/09/69;4600;0;FALSE;1-2 years;1-2 years;Mobile;female;200;292;200;35;575;12500;11800
5954;01/01/14 21:53;PE;Top executive;16/11/74;2900;850;FALSE;1-2 years;6 months or less;Mobile;female;200;180;308;39;355;15000;14000
5955;23/03/15 14:27;RJ;Medical illustrator;31/08/78;600;700;FALSE;3+ years;7-12 months;Mobile;female;643;603;574;6;250;6000;5500
5956;23/02/14 09:42;RS;Social work policy maker;08/03/78;0;800;FALSE;3+ years;3+ years;Mobile;female;278;124;229;104;355;16000;15600
5957;27/05/14 12:24;RS;Job placement specialist;02/06/70;7500;500;FALSE;1-2 years;3+ years;Mobile;male;200;100;200;539;254;28000;26900
5958;14/04/14 23:53;RS;Administrative leader;08/03/98;2000;700;TRUE;3+ years;3+ years;Mobile;male;200;159;204;0;190;2000;1100
5959;23/04/14 18:28;SC;Heat treating equipment setter;19/03/61;3000;700;FALSE;1-2 years;3+ years;Mobile;male;200;169;200;573;699;2500;1000
5960;08/12/14 19:07;SP;Hotel detective;15/12/76;300;600;TRUE;3+ years;7-12 months;Mobile;female;200;169;220;425;187;2500;1100
5961;15/05/13 11:41;RS;Agronomist;09/10/74;1300;300;TRUE;1-2 years;3+ years;Mobile;female;200;594;222;27;58;1500;1100
5962;31/05/15 17:40;MA;General practitioner;20/08/89;17500;3000;TRUE;3+ years;3+ years;Work;male;564;850;473;534;404;24500;23800
5963;17/07/14 23:49;SP;Purchasing manager;03/04/93;5500;2600;TRUE;1-2 years;1-2 years;Mobile;male;200;167;286;77;236;2000;1200
5964;20/04/13 16:15;SP;IT manager;18/12/80;1800;1350;TRUE;3+ years;7-12 months;Mobile;male;561;307;471;70;532;18500;17800
5965;19/12/13 16:57;SP;Facilities coordinator;21/05/78;9700;2100;TRUE;3+ years;3+ years;Mobile;male;679;522;478;313;347;2000;1100
5966;29/11/12 16:12;MG;Professional athlete;09/11/79;3800;900;TRUE;1-2 years;1-2 years;Mobile;female;761;850;656;259;282;2000;1100
5967;23/01/15 02:27;SP;General office clerk;21/03/96;3500;50;TRUE;3+ years;3+ years;Mobile;female;423;437;416;743;538;1500;1100
5968;11/05/15 14:59;PA;Executive editor;23/02/99;2700;1300;TRUE;3+ years;3+ years;Mobile;male;200;360;219;277;118;2500;1500
5969;06/08/13 14:29;CE;Farm equipment mechanic;02/03/86;500;0;TRUE;3+ years;3+ years;Mobile;male;200;352;331;38;442;12500;11900
5970;28/05/13 20:00;PA;Mold and model maker;04/05/77;3600;250;TRUE;1-2 years;6 months or less;Mobile;male;291;100;279;15;423;2000;1100
5971;14/05/12 10:15;SP;Composing machine operator;29/01/91;4800;1700;TRUE;6 months or less;1-2 years;Home;male;590;610;656;757;130;12500;12300
5972;07/03/15 19:49;SP;Justice of the peace;31/05/80;1500;1250;FALSE;3+ years;6 months or less;Home;female;723;710;579;43;320;3500;1000
5973;03/07/12 13:18;GO;Gastroenterologist;15/12/81;2900;250;TRUE;3+ years;3+ years;Home;male;647;338;530;0;629;9000;7700
5974;09/08/11 14:58;PA;Public defender;21/03/75;3400;3150;FALSE;3+ years;3+ years;Mobile;male;687;452;572;741;341;4500;1400
5975;13/05/14 11:39;RJ;Maid;16/10/58;5800;800;FALSE;1-2 years;3+ years;Home;female;200;379;200;485;369;3500;3100
5976;30/07/11 21:06;RS;Building inspector;25/06/76;1500;750;TRUE;3+ years;7-12 months;Mobile;male;200;387;288;76;452;2500;1700
5977;07/04/13 18:06;GO;Boiler mechanic;26/12/95;5100;650;TRUE;3+ years;3+ years;Mobile;female;613;654;576;557;313;3500;1800
5978;07/07/13 20:36;SP;Audiologist;26/03/96;9100;3350;TRUE;6 months or less;6 months or less;Mobile;male;642;549;502;0;436;24000;21300
5979;22/08/14 13:46;GO;Education and training manager;05/06/52;400;800;FALSE;3+ years;6 months or less;Home;female;762;850;681;0;719;2000;1300
5980;18/04/12 13:39;GO;Older worker specialist;29/05/77;2500;150;TRUE;6 months or less;3+ years;Mobile;female;721;729;505;3;518;16500;16100
5981;04/12/14 16:35;GO;Railroad engineer;16/08/86;100;1750;TRUE;3+ years;3+ years;Home;female;681;779;690;0;584;3500;1300
5982;20/11/14 21:20;RN;Real estate assessor;12/06/61;13000;3450;FALSE;1-2 years;7-12 months;Work;female;759;850;613;138;500;2000;1200
5983;15/05/14 15:06;RJ;Sociologist;21/05/69;7000;650;FALSE;3+ years;3+ years;Home;male;200;619;280;199;489;17000;16300
5984;08/04/14 17:18;SP;Personnel administrator;02/11/81;8700;1150;TRUE;3+ years;3+ years;Mobile;male;611;659;579;112;316;2500;1200
5985;03/09/14 14:15;RS;Construction mechanic;10/01/77;3000;0;FALSE;3+ years;3+ years;Home;female;637;586;570;559;500;11500;11000
5986;08/07/15 15:28;SP;Transcriber;31/05/77;6900;650;TRUE;3+ years;3+ years;Home;male;711;710;587;21;740;9000;8300
5987;03/01/14 14:35;SP;Continuous mining machine operator;16/03/83;4900;1350;TRUE;3+ years;3+ years;Mobile;male;200;524;200;60;254;3500;3100
5988;22/03/14 11:28;AL;Travel agent;26/07/98;2600;1250;TRUE;3+ years;3+ years;Mobile;female;200;100;200;76;341;2500;1300
5989;14/11/12 17:42;RS;Personnel consultant;12/03/99;2900;1650;TRUE;3+ years;7-12 months;Mobile;female;200;376;200;123;517;10500;10200
5990;11/02/12 10:21;SP;Technical writer;23/12/68;4700;700;FALSE;3+ years;3+ years;Mobile;female;200;173;271;142;328;9500;8100
5991;28/11/11 21:45;BA;Legal secretary;09/06/63;9600;1400;FALSE;6 months or less;1-2 years;Mobile;male;799;773;642;697;364;4500;4200
5992;27/07/14 19:20;RJ;Tire changer;02/05/70;1900;1850;TRUE;3+ years;3+ years;Mobile;female;655;345;563;160;387;21500;19800
5993;12/10/14 20:34;CE;Server;30/09/76;2100;900;FALSE;1-2 years;3+ years;Mobile;female;769;619;690;0;346;19000;18200
5994;07/01/13 20:28;RS;Environmental engineer;10/04/78;5000;800;TRUE;3+ years;3+ years;Mobile;male;677;627;543;755;330;19500;19100
5995;05/05/13 11:18;PR;Fumigator;25/11/86;2100;50;TRUE;7-12 months;6 months or less;Home;female;200;100;230;33;432;6000;5800
5996;25/08/11 19:39;BA;Mediator;24/01/85;2100;150;TRUE;7-12 months;3+ years;Mobile;male;331;442;433;550;231;2500;1300
5997;14/01/13 13:35;SP;Substance abuse and behavioral disorder counselor;30/05/87;3300;450;TRUE;3+ years;6 months or less;Mobile;female;200;368;272;36;442;2500;1600
5998;28/05/12 10:52;SP;Office and administrative support worker manager;13/01/54;2500;800;TRUE;3+ years;3+ years;Mobile;female;744;848;585;204;227;2500;1500
5999;05/11/12 20:34;RJ;Forest fire prevention specialist;18/09/77;2000;850;TRUE;3+ years;1-2 years;Home;female;653;276;590;392;315;18500;17700
6000;23/03/15 13:49;SP;Metal-refining furnace operator;28/12/89;4700;50;FALSE;3+ years;3+ years;Mobile;female;648;773;470;434;553;2000;1400
6001;31/07/14 12:38;PE;Public relations coordinator;17/03/65;6100;0;FALSE;1-2 years;6 months or less;Home;male;200;293;200;290;96;2000;1100
6002;19/02/12 16:11;AP;Forester;07/03/75;11700;1700;TRUE;7-12 months;1-2 years;Mobile;male;200;261;200;52;125;6000;5500
6003;29/12/12 14:43;PB;Tire changer;25/01/96;11200;2850;FALSE;1-2 years;3+ years;Mobile;male;762;814;628;41;155;7000;5700
6004;22/07/14 16:39;RS;Laboratory animal technician;04/12/68;2400;50;FALSE;3+ years;6 months or less;Mobile;female;200;528;209;628;302;2000;1100
6005;12/03/14 14:29;SC;Electronic newsgathering operator;30/11/88;12400;2700;TRUE;6 months or less;3+ years;Home;female;200;120;200;633;376;21500;19900
6006;21/08/13 19:07;AC;Locksmith;26/06/62;10900;0;FALSE;3+ years;3+ years;Mobile;male;791;102;554;0;285;6000;5300
6007;14/05/15 15:55;SP;Soil conservationist;27/10/71;5000;700;TRUE;3+ years;3+ years;Mobile;male;708;808;618;732;297;18500;17600
6008;07/12/14 21:54;SP;Transit and railroad police;01/05/81;1700;0;FALSE;3+ years;6 months or less;Mobile;male;696;850;600;0;370;2000;1000
6009;24/11/13 05:12;PB;Employment service specialist;01/08/73;14600;3900;TRUE;7-12 months;6 months or less;Mobile;female;596;532;568;287;298;6500;5900
6010;29/05/15 14:14;AM;Homemaker;19/12/78;1000;850;TRUE;1-2 years;7-12 months;Mobile;male;679;639;610;38;302;2000;1200
6011;05/09/14 16:11;BA;Copy writer;15/08/78;9800;4500;TRUE;3+ years;1-2 years;Home;female;680;614;616;127;148;8500;7400
6012;20/04/15 11:43;SP;Remedial education teacher;08/11/65;700;1300;TRUE;3+ years;6 months or less;Mobile;male;200;319;421;582;481;4000;3300
6013;29/07/13 19:02;CE;Osteopathic surgeon;26/05/79;3700;2450;TRUE;3+ years;3+ years;Mobile;male;200;276;217;610;593;2000;1200
6014;01/01/14 19:51;RJ;Air Force;05/04/67;9300;100;TRUE;1-2 years;3+ years;Mobile;male;200;100;223;129;426;3500;1700
6015;20/03/13 17:48;MG;Colorist;17/08/67;5700;1850;FALSE;1-2 years;1-2 years;Mobile;female;200;100;200;74;151;3000;1000
6016;13/01/15 19:56;RJ;Web developer;05/10/69;13700;6300;TRUE;3+ years;6 months or less;Mobile;female;416;186;422;795;422;3500;2700
